,listing_id,closest_school,dist_closest_school,ave_dist_3_schools
11621,16022300,Carlton North Primary School,396.3664224059572,467.3047691584514
11622,16022286,Manor Lakes P-12 College,652.3671493144798,1035.9046769459576
11623,16022250,Manor Lakes P-12 College,694.6412875977935,1254.0582506367377
11624,16022243,Seymour College,956.8454138508588,1646.539585999494
11625,16022186,St Anthony's School,1674.1227390332426,1783.2570760887654
11626,12382131,Portland Primary School,277.6877932313932,691.9640599828726
11627,16022122,Templestowe Valley Primary School,658.7339887262298,800.8157900940602
11628,16022120,St Roch's School,232.24430057054747,472.7238800253679
11629,16022111,St Raphael's School,659.1176976614943,865.5381917408862
11630,15478806,Lang Lang Primary School,1536.8333714024843,6262.020054127121
11631,16022069,Hampton Primary School,46.45887955977629,240.9227739697789
11632,16022065,Flemington Primary School,589.8732879410107,745.0982563091278
11633,16022064,Ashburton Primary School,702.4829763502771,1021.5371204825163
11634,16022043,Holy Name School,315.821520532071,755.1353500997008
11635,16022026,Wonthaggi Primary School,698.1855798562909,1411.9252613383003
11636,16021997,St Augustine's School,237.19752355967876,529.5160418269637
11637,13289246,Corpus Christi School,178.24955204645738,577.389213648704
11638,16021976,Footscray Primary School,304.3410363028965,437.3727416507577
11639,16021911,St Christopher's School,552.4140928178889,1000.8290582346323
11640,15992211,Carlton Gardens Primary School,355.7357779407813,668.5908736273618
11641,10979500,Carlton Gardens Primary School,512.1043811268926,615.3623320845651
11642,16021897,Adass Israel School - Orrong Road Campus,156.84992285094503,206.1049396820503
11643,16021861,St Joseph's School,450.1862699317574,549.625816962289
11644,16021837,Westall Secondary College,804.4040719176205,1052.0832151624763
11645,16021824,St Gerard's School,362.9182251656189,583.8147295372202
11646,16021762,Kamaruka - Primary Campus,767.9836551072353,835.203933513034
11647,16021738,Bayside P-12 College,159.78341404792363,582.8058635964658
11648,16021707,Warracknabeal Primary School,645.3311906340305,782.5100209837806
11649,16021690,Berry Street School - Shepparton Campus,197.60029314996115,480.4898475567199
11650,16021672,Newport Lakes Primary School,286.71468107781146,587.6228270143088
11651,16021646,Kurunjang Primary School,1542.3758152169728,1687.5865255601582
11652,16021629,Wesley College,235.9800757539201,465.88474996246555
11653,16021613,Milgate Primary School,1273.9984768129036,1351.128886648481
11654,16021592,Hester Hornbrook Academy - City Campus,355.8281564544558,580.1759917332098
11655,16021560,Wooranna Park Primary School,399.8651669096375,717.6409265116008
11656,16021009,Oak Park Primary School,376.5785680552598,665.3606252519035
11657,14567858,Spring Parks Primary School,268.75052364514795,987.8104503242342
11658,16020920,Elwood Primary School,337.3937571609964,561.927614898876
11659,16020881,St Michael's Primary School,229.3941310162564,342.06898896811595
11660,16020873,Sunshine Harvester Primary School,191.62365098849912,355.38047825945995
11661,16020872,Sunshine Harvester Primary School,539.6718224198419,709.107275222511
11662,16020862,Melton Christian College,1495.11109239838,1722.7923608328
11663,16020860,Essendon North Primary School,380.07337692165805,750.1135469332281
11664,16020855,Templestowe Valley Primary School,142.89035826828615,809.9380740350321
11665,16020819,Ozford College,331.64657772516773,332.35370403404914
11666,16020815,Delacombe Primary School,1331.7878898394083,1585.9546938718956
11667,16020797,Thomastown East Primary School,422.9438876168616,630.0932483250729
11668,16020786,Keysborough Secondary College-Acacia Campus,356.3296720573352,755.9761279466338
11669,16020749,Barwon Heads Primary School,583.4793175719343,5443.163798147415
11670,16020739,Deepdene Primary School,255.5805699321436,346.99758442641996
11671,16020738,Moomba Park Primary School,638.1239584229747,1025.9908099497159
11672,16020708,Rivercrest Christian College,1187.1578042928645,1595.290863544921
11673,16020699,Ivanhoe Grammar School,378.8832577809489,721.2083313509155
11674,16020614,Hester Hornbrook Academy - North Fitzroy Campus,320.36252075844993,492.21748851885167
11675,16020600,St Raphael's School,712.1192662938643,882.605893213217
11676,16020602,Sacred Heart School,593.190550056492,809.5090324132174
11677,16020591,Coburg West Primary School,542.0913846918651,695.5838375127438
11678,16020564,St Joseph’s Catholic Primary School,1117.1801742807036,1739.957763662985
11679,16020560,Footscray Primary School,695.2843551724944,773.5895195295435
11680,16020530,St Joseph's School,654.325086222009,953.5965119800954
11681,14949102,Essendon North Primary School,559.2137712456162,1070.5756414982907
11682,16020517,Barton Primary School,950.1083000409966,2201.3410993725147
11683,16020491,Grovedale College,1179.2709521599445,1386.7492869693317
11684,16020466,Roberts McCubbin Primary School,653.2081390450888,1028.01016985009
11685,15691244,Melbourne Grammar School - Wadhurst Campus,423.57126472838655,481.592891271429
11686,16020462,Toorak Primary School,306.9583053918065,554.8011102047379
11687,16020456,Burwood East Primary School,912.6918052127832,1014.0434248155834
11688,16020450,Stott's Colleges,243.89492787566311,440.2071411024704
11689,16020448,Oak Park Primary School,297.6026349569676,688.5676611835462
11690,16020444,St Luke the Evangelist School,177.8867755128041,765.9277485804458
11691,16020314,OneSchool Global Vic,3676.253448993594,3976.0125294807826
11692,16020363,Resurrection House,336.7949894329126,579.8847003761693
11693,16020357,Bell Park North Primary School,343.4596943216622,428.5635758664683
11694,16020352,Montmorency Primary School,203.46208557916864,457.14113781892314
11695,16020330,Hamilton (Gray Street) Primary School,196.31068596996727,756.0612250598288
11696,16020299,Wellington Secondary College,416.39120418471225,595.9670995027417
11697,16020279,Croydon Hills Primary School,1576.0153456395117,1624.4047913892664
11698,14069542,Bulleen Heights School,526.9727836336006,962.157667303792
11699,16020227,St Aloysius College,123.67180671952688,219.63509754537665
11700,16020226,Westbourne Grammar School,415.6679191650528,515.8944292033419
11701,16020208,Manor Lakes P-12 College,2721.2077371816,3132.562133335748
11702,15219530,Port Melbourne Primary School,249.26255785952625,727.9613266856004
11703,15715971,St Peter's School,159.9430878667677,579.161317817212
11704,16020160,St Pius X School,944.5707322500076,1225.8705499875553
11705,13721665,Avondale Primary School,434.0598436978752,949.0894642620002
11706,16020113,St Albans North Primary School,275.92878736906323,686.802867509068
11707,16020112,Dandenong High School,500.3583315971841,633.3264800003839
11708,15960873,Brunswick North West Primary School,432.565062998367,866.7291765309219
11709,16020106,Brighton Beach Primary School,98.23901345124162,332.8086622911744
11710,16020079,Reservoir East Primary School,364.87582285637376,723.4795712671121
11711,16020067,St Catherine's School,198.3373563152986,638.5116192675665
11712,16020054,Templestowe College,996.97283960103,1144.2641871041444
11713,16020049,Hester Hornbrook Academy - Prahran Campus,631.9244188425528,751.6420968462389
11714,16020013,Dromana Secondary College,1881.5629050643813,2472.1389831491842
11715,16019999,Hillcrest Christian College,706.9128411328699,1124.5506168351985
11716,16019994,Stevensville Primary School,571.7670484184389,873.5730875192462
11717,16019910,Tullamarine Primary School,214.51751312153075,1219.1978249041083
11718,16019893,SEDA College (Victoria) - J.E Moore Park Campus,800.0929615483722,917.0778416612284
11719,16019889,Flemington Primary School,589.8732879410107,745.0982563091278
11720,16019881,Preston High School,52.29400097588367,267.7580811758474
11721,15896677,St Bernard's School,631.8858165137906,805.4182646272576
11722,16019817,St Joseph's School,607.9405336622236,691.6983537813489
11723,15315976,Inverloch Primary School,361.3639676090638,6166.724976574949
11724,16019778,Ocean Grove Primary School,934.3626838272312,4311.68002671552
11725,16019686,Brunswick Secondary College,747.575499874186,973.0030930267573
11726,16019693,Rivercrest Christian College,2092.8816516003285,2435.6144052110217
11727,15309247,Portarlington Primary School,1583.403209345218,6126.147249652119
11728,16019669,South Melbourne Primary School,823.7562232027905,1049.497087197493
11729,16019645,Eltham College - Lonsdale Street Campus,425.0049769582728,635.4206635805917
11730,16019654,Giant Steps Melbourne,509.1021331933936,787.4196396795478
11731,15960589,Tombolo Academy,385.524882037027,1008.7376702855809
11732,16019633,Great Ryrie Primary School,744.888441465073,820.6523634581982
11733,15201547,Kamaruka,189.49951723987357,370.7171290096497
11734,12859474,John Monash Science School,1406.0071994106124,1780.6833308837479
11735,16019592,Mount View Primary School,565.9457722586333,1164.1180645720785
11736,16019562,St Cecilia's School,939.370751216808,1119.6992925054144
11737,11741843,South Melbourne Primary School,746.4365961657772,987.4060897832569
11738,16019544,Camberwell Girls Grammar School,350.68555279116816,543.3768908786102
11739,16019530,Geelong Grammar School - Toorak campus,585.2660121512955,747.1579582512363
11740,16019512,Resurrection House,227.4428051889017,486.45432142082535
11741,16019481,Eltham College - Lonsdale Street Campus,132.6662987018676,428.95138590857795
11742,12167331,Kamaruka,88.35203330102071,333.9267188718498
11743,13540648,Sacred Heart School,190.67678033109576,264.58032954347317
11744,16019467,Drouin Primary School,2638.3545989608588,3137.987565337411
11745,16019460,St Bridget's School,244.09239212911388,897.4802435591522
11746,16019443,Wilmot Road Primary School Shepparton,280.00273210083014,1039.4509067124716
11747,16019433,Mercy College,80.838837878778,489.23282438383694
11748,16019420,Ozford College - Ozford College Campus,253.08419369417103,265.4598237017444
11749,15160406,Eltham College - Lonsdale Street Campus,446.07142441130526,666.0570967666143
11750,16019368,Yarra Primary School,520.0434801494455,652.3083023947919
11751,16019361,Burwood East Primary School,374.8052872233514,746.8671847402666
11752,16019327,Ararat Secondary College,451.3739762748995,989.0330952557537
11753,16019298,Strathaird Primary School,973.1383059986232,1398.9433926851568
11754,16019260,SEDA College (Victoria) - Basketball - Dandenong,279.7426745948931,604.2881808489797
11755,16019158,SEDA College (Victoria) - Netball Ascot Vale,570.0782538267254,716.929184281897
11756,16019151,St Brigid's School,1098.7973148120018,1221.5273358560037
11757,16019099,Sacred Heart School,288.4224124518925,753.3434168544242
11758,16019091,Geelong Lutheran College,968.572315429512,1561.9801743939563
11759,15138041,Collingwood College,897.1932365718611,982.070502639698
11760,16019071,Little Bendigo Primary School,718.8614603117406,1448.8272678950873
11761,16019068,Springside Primary School,702.3737512612007,762.595912506561
11762,14682833,Wales Street Primary School,265.07681974808776,558.2441208648338
11763,16019001,Lighthouse Christian College,456.2836737049001,863.2101389330796
11764,16008206,Stott's Colleges,814.3797046398468,1023.5135776316279
11765,13049526,Hawthorn West Primary School,730.4191766796735,875.5038459628353
11766,16018967,St Mary’s College Melbourne - Edmund Rice Campus,397.8155504833238,436.78669323566095
11767,16018912,Black Rock Primary School,573.1265286764719,975.9629789778115
11768,14780757,Burwood East Special Developmental School,218.23697996582183,894.9821934239172
11769,16018899,Maranatha Christian School - Doveton Campus,29.99773498201505,106.90449274646126
11770,16018896,Rangeview Primary School,606.8904547551675,927.7471255702841
11771,16018872,Carlton Gardens Primary School,488.4542700307524,743.8635875993524
11772,16018869,St Benedict's School,844.4191308700206,918.4016872167921
11773,16018856,Exford Primary School,2059.349008187336,2184.78196190305
11774,16018854,Mont Albert Primary School,432.6306310543884,681.6374358703124
11775,16018846,Reservoir East Primary School,95.14443503378216,629.6876237702248
11776,16018797,Penola Catholic College,428.4024779594099,774.9664194224106
11777,16018766,Sirius College - Ibrahim Dellal Campus,164.4790344890253,650.7089319497371
11778,16018764,St Mary's School,287.0955600070918,749.2564721905659
11779,16018724,Nazareth School,432.87969036401415,678.7170580978371
11780,15160874,St Joseph's School,426.1851696094643,775.8337922704953
11781,16018691,Malvern Primary School,632.8811067421825,688.1753186878564
11782,16018636,Noble Park Secondary College,879.1929061457364,977.6430216380295
11783,16018530,Hester Hornbrook Academy - North Fitzroy Campus,489.3041033540254,610.6054812001883
11784,16018525,Dandenong High School,677.2636059109633,796.2113992217274
11785,16018521,River Nile School,71.41343804655386,184.29119452407346
11786,16018520,Simonds Catholic College,262.14745852948613,374.85583100720083
11787,16018518,Chandler Park Primary School,1102.828821641797,1200.1702129740527
11788,11795356,Caroline Chisholm Catholic College - Christ The King Campus,583.2835435671298,630.3544458750096
11789,16018511,Belle Vue Park Primary School,471.6558332266914,926.0879100435919
11790,16018492,Penleigh & Essendon Grammar School - Essendon Campus,247.08702385955047,357.6460539926963
11791,16018405,Stott's Colleges,407.3468482510961,500.43846300194446
11792,14537729,St Joseph's School,359.073463565295,610.8508238314404
11793,16018345,Catholic College Wodonga,997.5821003013782,1022.2224187468968
11794,16018321,Hartwell Primary School,565.7127608168141,1105.68888265815
11795,16018313,St Anthony's School,335.5550965203004,838.2505493960906
11796,16018312,Newport Lakes Primary School,554.7721509078486,719.301263960729
11797,16018288,Kensington Primary School,326.8896361120498,550.3614738204827
11798,16018271,Insight Education Centre for the Blind and Vision Impaired,356.8704276794708,455.9934468416588
11799,16018261,St Pius X School,981.3722542893854,1207.9290806246647
11800,16017880,Canterbury Girls Secondary College,385.5187967342079,480.41771624783587
11801,16018244,Port Melbourne Primary School,194.69496477857257,753.0411149779353
11802,12250633,St Bede's School,364.408472779959,564.9859402427824
11803,16018239,Melbourne Girls College,677.1014514518183,785.0492796121749
11804,16018213,Eltham East Primary School,672.4295791224315,940.9054900038599
11805,16018175,Laverton P-12 College,799.236150728594,1039.6879982758421
11806,16018159,Koo Wee Rup Primary School,295.28123759438176,417.6466095033584
11807,16018148,Warragul Primary School,967.4772511260004,1249.232876290331
11808,16018135,Kamaruka - Primary Campus,271.3375095006677,420.6148628812921
11809,16018124,Pinewood Primary School,724.0085447951501,1149.7351870828313
11810,15331866,Lara Secondary College,1470.1918246277232,2185.8306685558923
11811,16018093,SEDA College (Victoria) - Multi Sports - Shepparton,324.1851988458892,405.3253927018871
11812,12170432,Stott's Colleges,406.252310279925,529.9568803048287
11813,14869154,Findon Primary School,784.2762326218151,950.2667989530172
11814,16018023,Wonthaggi Primary School,45.57448144498438,749.9943560327159
11815,16018006,Mildura West Primary School,395.2452127477725,752.8587137084446
11816,16018002,Sacred Heart School,328.99691291030365,363.38413367526647
11817,16017986,Heidelberg Primary School,422.3338013884944,528.7809458623173
11818,15855345,Kingston Heath Primary School,769.3866831794589,1604.078605015202
11819,12972893,Strathfieldsaye Primary School,1752.8713706671538,2227.027991170673
11820,16017932,Carnegie Primary School,690.7578345436257,1002.4131417893844
11821,16017863,Footscray City Primary School,687.0286583921612,958.1162250778012
11822,16017847,South Yarra Primary School,250.68330653594924,395.36628352787255
11823,16017844,St Bernard's School,897.9092733315032,1278.5347463481846
11824,13337996,Moonee Ponds West Primary School,551.853786700227,690.1673553419265
11825,10279446,Marysville Primary School,487.4182832504388,12085.907982629971
11826,16017778,SEDA College (Victoria) - Melbourne City Talented Player Program - Kensington,548.9699163601161,785.7952120327897
11827,16017772,St Monica's Primary School,640.1628134811174,742.015640398759
11828,16017757,Our Lady's School,396.9376148652989,657.7328600778434
11829,16017763,Dandenong Primary School,363.1510001532907,523.5958663127536
11830,16017751,Doncaster Primary School,555.0607123876946,975.628539028743
11831,16017689,Mount Scopus Memorial College,165.32723431005874,647.4080417200196
11832,16017664,Roxburgh Rise Primary School,498.1489219506077,840.6999763319009
11833,12689643,Shepparton ACE Secondary College,451.0868540425473,616.0320673084175
11834,16017654,St James' School,391.6203395677321,562.0888691223969
11835,16017599,Lalor East Primary School,613.8101787676043,808.0048700170049
11836,16017592,St Albans East Primary School,802.1241618367333,969.0603052946157
11837,16017582,St Peter's School,1100.92103276487,1213.706105612452
11838,16017560,Firbank Grammar School - Sandringham Campus,402.2155242887468,639.3547921870343
11839,16017557,Woodlands Primary School,609.3068462428163,1862.911782032312
11840,10444823,Caroline Chisholm Catholic College - Christ The King Campus,495.1025630719057,579.6017846884521
11841,16017546,Balnarring Primary School,1827.5685588908584,1930.2055424706155
11842,16017544,Kew East Primary School,761.3279890788114,817.4159690634691
11843,16017484,Strathmore North Primary School,218.2461518037617,796.5025570206841
11844,16017444,St Kilian's School,608.6951615592379,772.6904910312627
11845,16017415,Footscray High School,303.47352163897546,402.8647788016549
11846,16017377,Clyde Primary School,272.3077290418654,1539.0300363636372
11847,16017376,Noble Park Secondary College,523.1051912286996,803.615501711577
11848,16017360,Hazel Glen College,871.4832258056791,1284.3895037191062
11849,16017368,The King David School - Junior School,637.6224692409598,879.6774435739908
11850,16017367,Holy Rosary School,273.6875168096541,962.7411551243335
11851,16017353,Tombolo Academy,1006.0221993093746,1166.0241743076444
11852,16017352,Dandenong South Primary School,653.9761906356057,887.2383142383138
11853,15555871,Weeden Heights Primary School,81.93512101970818,409.1843578824232
11854,16017293,Auburn Primary School,476.3690017272962,505.64840056464146
11855,16017282,St Peter's School,439.8701280181151,933.0527118188442
11856,16017257,Geelong Grammar School - Toorak campus,306.41780954978015,576.8767849994346
11857,16017251,St Monica's Primary School,183.49943902004603,447.20954477547593
11858,16017246,John Monash Science School,816.6009411055314,988.7694857978676
11859,16017237,Mill Park Primary School,610.6617397011445,924.6455408266556
11860,16017219,Orchard Grove Primary School,1064.8053129756752,1181.4381812953225
11861,16017176,St Paul's School,795.6334980956223,919.9183291610575
11862,10406453,Geelong Grammar School - Toorak campus,347.277640485237,577.9662938098639
11863,16017163,St Dominic's School,462.7236755631524,697.7380566439552
11864,16017125,Don Bosco School,604.5397508042355,1006.2994430301669
11865,16017107,Auburn Primary School,373.91853100213,617.9890657883126
11866,16017059,Yarraville Special Developmental School,307.52384592170813,666.6060530054734
11867,16017034,Scotch College,231.43927300624068,476.506929129016
11868,16016997,Melbourne Girls Grammar,95.60722921559211,342.0148213946409
11869,16016969,Melbourne Montessori School,437.84094667209246,627.2735908355804
11870,16016968,Methodist Ladies' College,456.3981697586575,544.5863726987109
11871,16016940,Ascot Vale Primary School,498.6840449454245,807.5394277079928
11872,16016910,Luther College,387.986953470987,678.6308349088401
11873,15164411,Aintree Primary School,3027.7365672240453,3094.275749357155
11874,16016876,Truganina South Primary School,1536.4068441335576,1852.6990238000487
11875,16016865,SEDA College (Victoria) - J.E Moore Park Campus,271.0352740430496,704.3945697947474
11876,13918626,SEDA College (Victoria) - Multi Sports - Shepparton,236.68373593322687,398.41047233608606
11877,16016846,Our Lady of Perpetual Succour School,717.8453260557659,982.6016699300511
11878,16016842,Our Lady of Sion College,513.6578439694538,786.4670329087782
11879,14582265,Fleetwood Primary School,766.2504238725708,1224.661418471873
11880,16016787,SEDA College (Victoria) - Melbourne City Talented Player Program - Kensington,260.47846179333675,352.3435165776753
11881,16016763,Reservoir Primary School,235.7805408135803,771.338671502172
11882,16016715,Wales Street Primary School,623.2383903399159,751.1609004274014
11883,16016713,St Kilda Park Primary School,306.7685312505208,878.8308219764373
11884,16016711,Elwood Primary School,353.50091742852845,609.363236579371
11885,16016686,Cardinia Primary School,2767.30139548648,11165.351093743046
11886,16016684,Croxton Special School,982.4862797829064,1045.6155604804533
11887,15268525,Tullamarine Primary School,332.92295293466884,1083.7293552334165
11888,16016651,Mentone Girls Secondary College,641.3818068582605,818.2180532428082
11889,16012845,Natimuk Primary School,956.7588047137178,11692.932843417235
11890,16016599,Bayview College,187.57375860495912,810.356791694319
11891,16016581,Bayview College,187.57375860495912,810.356791694319
11892,16016561,St Anne's School,119.5049711072815,416.62118940185087
11893,16016558,St John Bosco's School,930.7826342876216,1195.9149739174356
11894,16016537,St Benedict's School,410.40935137608096,661.9562563979683
11895,14312086,Glenroy Private,244.03321983143485,582.3689527011899
11896,16016493,SEDA College (Victoria),409.00691020121104,783.6620522728299
11897,16016464,St Philip's School,492.41417321307057,705.1474812536147
11898,16016459,Hume Anglican Grammar - Donnybrook Campus,2145.0949993245827,3777.636891856655
11899,16016399,St Agnes' School,1123.3360093215088,1193.2479558381592
11900,15083962,Our Lady of Perpetual Succour School,521.7502013556918,832.2642970530351
11901,10959700,Melbourne Girls College,478.1068642683785,736.5587505058139
11902,16016339,Wilmot Road Primary School Shepparton,675.6984067817639,1346.8665855651946
11903,16016318,Dandenong High School,656.0248567831852,769.9995855141041
11904,16016317,Sunshine Heights Primary School,393.9911238214953,582.3087585775323
11905,14607994,Brunswick North West Primary School,560.427983373641,848.4977738718053
11906,16016245,Christ Church Grammar School,206.05796900934044,312.13260744166325
11907,16016244,Karingal Heights Primary School,602.4278971877274,944.4644316755188
11908,16016234,Springside West Secondary College,2246.9030318838936,2754.3328823598895
11909,16016225,Melbourne Grammar School,284.7755055612669,438.3826321171803
11910,16016202,South Oakleigh Secondary College,998.0496524704536,1171.4321967429016
11911,16016199,Avondale Primary School,47.53773333747869,827.3047373045935
11912,16016189,St Peter Chanel School,509.7380958292625,807.2413216826457
11913,16016169,SEDA College (Victoria) - Multi Ballarat,498.7505786173089,670.8129604992322
11914,15282709,Highvale Secondary College,907.1820818169424,1076.742531032042
11915,16016081,Wyndham Vale Primary School,1546.207066702298,1909.6159483498511
11916,16016036,St Mary's School,818.0770749576386,1054.4220793931709
11917,16016031,Springside Primary School,3128.2551095130657,3210.072035559102
11918,16016021,Braybrook College,475.0875561907604,636.7049970963556
11919,16015990,Essendon North Primary School,720.8576095588207,1260.9512576072848
11920,16015971,Richmond West Primary School,327.02391963210226,790.5768819523322
11921,16015969,St Paul's College,387.7473316155343,553.4311644712295
11922,16015914,Mount Waverley Primary School,656.9437804908047,1126.7984428807397
11923,16015910,Auburn High School,157.254979835137,275.77440974881887
11924,16015892,Ilim College - Doveton Campus,245.1727858105357,408.8829303308441
11925,12869214,River Nile School,521.8425597258862,584.6221222536086
11926,16015820,Armstrong Creek School,90.00315743165281,435.5091092401712
11927,16015803,Arnolds Creek Primary School,160.272421381671,1050.3013920534943
11928,16015762,St Therese's School,831.0837658783138,912.8352986065934
11929,16015746,Victorian College Of The Arts Secondary School,525.6122555296438,604.7664090662162
11930,16015708,Victoria University Secondary College-Deer Park Campus,303.6940463220966,479.5126827383422
11931,16015694,SEDA College (Victoria) - Multi Geelong,269.7006116846583,543.0217520004427
11932,15012666,Box Hill Senior Secondary College,939.893801910758,993.6553348769648
11933,16015693,Malvern Primary School,662.0812154623181,672.3600939481756
11934,16015687,Lyndale Secondary College,319.9823335434485,849.7564182935629
11935,16015674,ECG College Pakenham,1265.0117396483422,1401.7205521668993
11936,14434367,Inverloch Primary School,71.2484151355531,5915.652401413419
11937,16015635,Bentleigh Secondary College,770.0862906775234,941.7562400208212
11938,11971603,Prahran High School,177.57110668243126,404.13178785009296
11939,10446689,Ardeer South Primary School,987.0950203181304,1248.0206171454079
11940,16015573,Clayton North Primary School,223.4500704563566,700.1652039225633
11941,16015508,St Kilda Primary School,461.5067120886684,573.2764428756549
11942,16015497,St Brigid's School,1131.209751689549,1244.5682738377418
11943,14138442,Elevation Secondary College,616.7281012740838,1079.1598390651236
11944,16015450,Sirius College - Geelong Campus,1506.7524770126154,1626.1324634536631
11945,16015442,Footscray North Primary School,422.6975841886458,710.3528097755258
11946,16015441,St Mary's School,482.48044130301895,655.0901674724718
11947,16015418,Ozford College - Ozford College Campus,253.08419369417103,265.4598237017444
11948,12051353,Northside Christian College,1122.0128613490358,1301.3281669877185
11949,16015388,Wesley College,245.41275145886496,470.15888954084903
11950,16015380,St Clement of Rome School,424.26009768726686,658.2853661736559
11951,16015375,Holy Family School,73.70016473580287,270.30280885958706
11952,16015323,Lakes Entrance Secondary College,620.1015820945802,1095.2667697787124
11953,16015316,Lakes Entrance Primary School,83.06004421369725,774.1255606659637
11954,16015267,Burnside Primary School,790.1045104484688,818.0243449078816
11955,16015216,St Robert's School,301.6390799714469,527.2128719410888
11956,16015211,Doxa School Bendigo,978.0216566932831,987.3602651333493
11957,16015180,John Monash Science School,535.5350592407772,758.6582135479912
11958,16015155,Ashwood High School,608.928694019066,825.3127606900634
11959,16015137,Camberwell High School,141.07371842739704,375.5864233551376
11960,12765638,Manor Lakes P-12 College,1505.065222760659,1970.6498201659385
11961,16015071,Port Phillip Specialist School,437.1801480426337,627.3114193198385
11962,16015069,St Bridget's School,872.7474513919237,1005.633518461767
11963,16015056,Moe (Albert Street) Primary School,428.3713773058032,1207.5421336127897
11964,14222264,Stott's Colleges,407.3468482510961,500.43846300194446
11965,16014998,Reservoir Views Primary School,910.0312422165052,1175.902837335383
11966,14206595,Williamstown High School,497.2813181030872,566.2621202735407
11967,16014951,Roxburgh Homestead Primary School,312.3854580858877,1097.8480286695446
11968,16014933,Beaumaris Primary School,1006.9406126957556,1270.2532725015287
11969,16014920,Marymede Catholic College,610.9607289279178,874.6877093854752
11970,16014905,Port Phillip Specialist School,438.9992274587316,681.203646049602
11971,16014889,Kilvington Grammar School,663.3989910646781,755.6649806609302
11972,16014877,Firbank Grammar School,311.68471524888497,501.13319698342985
11973,16014841,Mckinnon Secondary College,218.84217617391084,712.5378754077101
11974,16014835,St Clare's School,950.9010037951892,1006.6174091520749
11975,16014828,Gladstone Park Secondary College,189.9928501616649,348.7333060638348
11976,15909923,Our Lady of Perpetual Help School,752.395716709012,994.1530780523418
11977,16014814,Kamaruka - Primary Campus,359.3329678676301,450.1243983837796
11978,16014816,Carlton Primary School,217.74996439261852,716.6214931515536
11979,16014807,Methodist Ladies' College,261.6914336931027,463.32170081258573
11980,16014765,Our Lady of Perpetual Succour School,1048.344313849295,1125.4829608977104
11981,16014740,Lumen Christi School,1856.7098458687049,2359.2343978122367
11982,16014724,Hallam Primary School,942.2833290943375,1112.6037709569289
11983,16014718,Mount Scopus Memorial College,474.77182273974745,732.7054179855909
11984,16014714,Ballarat Grammar,1198.8337582468423,1393.3945534507322
11985,16014659,Kamaruka - Primary Campus,655.850200594493,793.0066134442962
11986,16014593,Torquay Coast Primary School,531.7711328396143,830.1557355949913
11987,16014581,Hester Hornbrook Academy,467.29027469067495,597.3182530649102
11988,16014577,Saltwater P-9 College,969.32679444293,1382.2650074296143
11989,15004243,Mentone Girls Secondary College,476.9817350091537,846.3691799614741
11990,16014507,Preston Primary School,467.9542465260408,771.3744628664211
11991,16014498,Gisborne Primary School,119.0485710192416,493.47655973920934
11992,16014492,Woodville Primary School,196.132052678135,800.3037886760252
11993,16014491,Docklands Primary School,133.54180855935084,688.1556256085914
11994,16014481,Mazenod College,687.2353126562348,1017.9021231238357
11995,16014478,Eltham College - Lonsdale Street Campus,342.4850910552548,477.27171537985345
11996,16014457,East Preston Islamic College,635.7299263783815,849.292222204284
11997,9485359,Brunswick North Primary School,767.6658646023355,854.0698979974592
11998,16014437,Wilandra Rise Primary School,1217.7432861723194,1586.9035960293813
11999,16014424,Matthew Flinders Girls Secondary College,410.64558890026433,558.8915132032346
12000,16014409,SEDA College (Victoria) - Tennis - Albert Park,343.3819113915796,503.8426497243094
12001,11277092,The Lakes South Morang College,399.5383904887604,941.3428243349044
12002,16014345,Reservoir Primary School,468.3630150440012,730.9570072878374
12003,16014292,Our Lady of the Way School,914.8140768562624,1043.9350388168857
12004,16014223,St Margaret's School,359.30770234015483,565.1995992874548
12005,16014211,Hoppers Crossing Secondary College,675.4358741861163,913.2408484006461
12006,16014210,St Joseph's School,685.7858764840382,1497.091071115264
12007,16014187,Collingwood English Language School,48.03052284855757,511.41759130315114
12008,15507008,Bayview College,989.8017154387996,1702.6669372700615
12009,16014144,Mount Waverley Primary School,497.2265978050176,1111.5003295347772
12010,16014124,Footscray West Primary School,969.4263609942489,1014.2598434350881
12011,16014108,Catholic Ladies' College Ltd,514.0981246203103,767.8358096720686
12012,14489003,Hester Hornbrook Academy - City Campus,688.3682769542605,778.5117580109624
12013,16014037,Holmes Grammar School,264.27023916082453,504.55769027065753
12014,16014007,Carlton Gardens Primary School,502.9245398835765,711.6977494185594
12015,16013980,Camberwell High School,407.7504783915592,752.4405783184567
12016,10926822,Camberwell South Primary School,779.5831795554228,1028.3442219488295
12017,16013933,St Albans Secondary College,444.430106264843,680.638443670174
12018,16013926,St Anthony's School,342.3692956007834,533.4354108417147
12019,15243719,Kyneton High School,852.1307578748534,999.1567108452246
12020,16013824,St Anthony's School,4148.702485712721,4532.312365751189
12021,16013800,Pascoe Vale South Primary School,579.5446062156014,702.8975222946468
12022,12680078,St Paul's School,574.0412672280421,771.5717203002811
12023,16013677,SEDA College (Victoria) - MC North Melbourne YMCA,573.0520727305367,592.7717870572764
12024,16013671,Birralee Primary School,532.5609706352712,973.7424663060068
12025,16013649,Torquay Coast Primary School,722.955883957125,1035.4035664014998
12026,16013603,Kamaruka,281.6607940156593,418.93070501534856
