Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Westby,GANNAWARRA,March,"2,138.70",226,"4,163.90",,,440,560,"5,299.50",230,"2,176.60"
Appin South,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Arnold,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Arnold West,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Auchmore,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Barraport,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Barraport West,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Bears Lagoon,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Berrimal,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Boort,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Borung,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Brenanah,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Bridgewater,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Bridgewater North,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Bridgewater on Loddon,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Buckrabanyule,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Burkes Flat,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Calivil,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Campbells Forest,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Canary Island,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Catumnal,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Cochranes Creek,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Derby,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Dingee,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Durham Ox,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Eastville,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Fentons Creek,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Fernihurst,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Fiery Flat,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Gladfield,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Glenalbyn,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Gredgwin,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Inglewood,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Jarklin,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Jungaburra,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Kamarooka North,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Kingower,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Kinypanial,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Korong Vale,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Kurraca,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Kurraca West,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Kurting,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Laanecoorie,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Lake Marmal,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Leaghur,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Llanelly,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Loddon Vale,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Logan,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
McIntyre,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Mincha,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Minmindie,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Mitiamo,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Mologa,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Murphys Creek,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Mysia,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Newbridge,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Nine Mile,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Painswick,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Pompapiel,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Powlett Plains,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Prairie,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Pyramid Hill,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Raywood,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Rheola,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Richmond Plains,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Salisbury West,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Serpentine,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Skinners Flat,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Sylvaterre,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Tandarra,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Tarnagulla,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Terrappee,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Terrick Terrick,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Waanyarra,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Wedderburn,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Wedderburn Junction,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Wehla,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Woodstock West,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Woodstock on Loddon,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Woolshed Flat,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Wychitella,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Wychitella North,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Yando,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Yarraberb,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Yarrawalla,LODDON,March,"1,773.00",134,"4,088.40",,,309,424,"5,609.90",213,"2,818.20"
Apsley,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Benayeo,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Bringalbert,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Charam,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Chetwynd,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Connewirricoo,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Dergholm,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Dorodong,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Douglas,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Edenhope,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Goroke,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Gymbowen,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Harrow,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Kadnook,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Kaniva,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Karnak,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Langkoop,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Lawloit,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Lillimur,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Miga Lake,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Minimay,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Miram,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Neuarpurr,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Nurcoung,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Ozenkadnook,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Patyah,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Peronne,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Poolaijelo,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Powers Creek,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Serviceton,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Telopea Downs,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Ullswater,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Wombelano,WEST WIMMERA,March,"1,600.20",63,"2,921.00",,,115,180,"4,572.00",68,"1,727.20"
Arapiles,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Blackheath,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Brimpaen,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Bungalally,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Clear Lake,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Dadswells Bridge,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Dooen,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Drung,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Duchembegarra,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Grass Flat,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Haven,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Horsham,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Jilpanger,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Jung,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Kalkee,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Kanagulk,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Laharum,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Longerenong,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Lower Norton,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
McKenzie Creek,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Mitre,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Mockinya,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Natimuk,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Noradjuha,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Nurrabiel,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Pimpinio,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Quantong,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Riverside,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
St Helens Plains,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Telangatuk East,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Tooan,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Toolondo,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Vectis,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Wail,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Wonwondah,HORSHAM,March,"6,014.90","1,196","10,239.40",,,"2,036","3,112","15,650.80","1,086","5,461.70"
Ararat,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Armstrong,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Ballyrogan,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Bayindeen,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Bornes Hill,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Buangor,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Cathcart,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Denicull Creek,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Dobie,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Dunneworthy,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Eversley,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Lake Bolac,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Langi Logan,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Mafeking,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Maroona,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Mininera,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Mount Cole,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Mount Cole Creek,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Moyston,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Narrapumelap South,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Nerrin Nerrin,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Norval,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Pomonal,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Rhymney,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Rocky Point,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Rossbridge,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Stavely,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Streatham,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Tatyoon,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Warrak,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Westmere,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Wickliffe,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Willaura,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Willaura North,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Yalla-Y-Poora,ARARAT,March,"3,933.60",462,"7,484.00",,,879,"1,228","10,455.50",497,"4,231.60"
Arcadia,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Ardmona,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Bunbartha,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Byrneside,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Caniambo,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Congupna,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Cooma,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Coomboona,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Cosgrove,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Cosgrove South,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Dhurringile,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Dookie,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Dookie College,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Gillieston,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Girgarre East,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Gowangardie,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Grahamvale,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Harston,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Karramomus,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Katandra,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Katandra West,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Kialla,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Kialla East,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Kialla West,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Kyabram South,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Lemnos,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Major Plains,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Marionvale,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Merrigum,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Mooroopna,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Mooroopna North,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Mooroopna North West,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Mount Major,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Murchison,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Murchison East,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Murchison North,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Nalinga,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Orrvale,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Pine Lodge,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Shepparton,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Shepparton East,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Shepparton North,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
St Germains,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Stanhope South,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Tallygaroopna,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Tamleugh North,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Tatura,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Tatura East,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Toolamba,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Toolamba West,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Undera,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
Waranga,GREATER SHEPPARTON,March,"4,032.50","2,624","8,713.40",,,"5,670","7,816","12,011.30","3,104","4,770.10"
