Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Yambuk,MOYNE,March,"1,223.40",202,"2,785.90",,,460,578,"3,500.50",326,"1,974.30"
Yangery,MOYNE,March,"1,223.40",202,"2,785.90",,,460,578,"3,500.50",326,"1,974.30"
Yarpturk,MOYNE,March,"1,223.40",202,"2,785.90",,,460,578,"3,500.50",326,"1,974.30"
Allendale,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Basalt,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Blampied,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Broomfield,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Bullarto,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Cabbage Tree,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Campbelltown,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Clunes,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Clydesdale,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Coomoora,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Creswick,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Creswick North,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Daylesford,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Dean,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Denver,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Drummond,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Drummond North,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Dry Diggings,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Eganstown,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Elevated Plains,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Franklinford,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Glengower,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Glenlyon,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Guildford,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Hepburn,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Hepburn Springs,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Kingston,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Kooroocheang,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Langdons Hill,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Lawrence,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Leonards Hill,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Little Hampton,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Lyonville,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Mollongghip,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Mount Beckworth,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Mount Franklin,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Mount Prospect,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Musk,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Musk Vale,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Newbury,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Newlyn,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Newlyn North,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
North Blackwood,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Porcupine Ridge,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Rocklyn,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Sailors Falls,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Sailors Hill,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Shepherds Flat,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Smeaton,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Smokeytown,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Springmount,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Trentham,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Tylden South,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Ullina,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Wheatsheaf,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Yandoit,HEPBURN,March,"1,369.90",208,"3,503.70",,,532,612,"4,030.60",350,"2,305.10"
Allestree,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Bahgallah,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Bolwarra,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Breakaway Creek,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Brimboal,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Cape Bridgewater,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Cashmore,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Casterton,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Condah,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Corndale,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Dartmoor,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Digby,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Drik Drik,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Drumborg,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Dunrobin,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Dutton Way,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Gorae,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Gorae West,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Grassdale,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Greenwald,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Heathmere,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Henty,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Heywood,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Homerton,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Hotspur,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Lake Condah,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Lake Mundi,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Lindsay,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Lyons,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Merino,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Milltown,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Mount Richmond,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Mumbannar,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Myamyn,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Nangeela,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Narrawong,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Nelson,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Paschendale,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Portland,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Portland North,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Portland West,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Sandford,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Strathdownie,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Tahara,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Tahara Bridge,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Tahara West,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Tyrendarra,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Wallacedale,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Wando Bridge,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Wando Vale,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Warrock,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Winnap,GLENELG,March,"3,199.20",632,"6,388.30",,,"1,262","1,572","7,957.50",714,"3,614.30"
Almonds,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Barmah,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Bathumi,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Bearii,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Boomahnoomoonah,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Boosey,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Boweya North,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Bundalong,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Bundalong South,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Burramine,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Burramine South,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Cobram,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Cobram East,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Drumanure,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Esmond,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Invergordon,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Kaarimba,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Katamatite,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Katamatite East,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Katunga,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Koonoomoo,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Kotupna,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Lake Rowan,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Lower Moira,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Marungi,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Muckatah,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Mundoona,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Mywee,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Naring,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Nathalia,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Numurkah,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Peechelba,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Pelluebla,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Picola,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Picola West,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
St James,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Strathmerton,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Telford,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Tungamah,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Ulupna,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Waaia,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Waggarandall,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Wilby,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Wunghnu,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yabba North,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yabba South,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yalca,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yarrawonga,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yarrawonga South,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yarroweyah,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yielima,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Youanmite,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Youarang,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Yundool,MOIRA,March,"2,075.60",604,"4,000.00",,,"1,164","1,456","5,003.40",661,"2,271.50"
Altona,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Altona Meadows,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Altona North,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Laverton,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Newport,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Seabrook,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Seaholme,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
South Kingsville,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Spotswood,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Williamstown,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Williamstown North,HOBSONS BAY,March,"2,329.20","2,106","6,021.00",,,"5,444","6,788","7,507.40","3,210","3,550.20"
Amphitheatre,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Avoca,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Barkly,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Beaufort,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Brewster,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Burnbank,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Carngham,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Carranballac,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Chepstowe,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Chute,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Cross Roads,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Crowlands,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Elmhurst,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Ercildoune,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Evansford,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Frenchmans,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Glenbrae,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Glenlofty,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Glenlogie,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Glenpatrick,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Hillcrest,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Homebush,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Lake Goldsmith,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Lake Wongan,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Lamplough,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Landsborough,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Langi Kal Kal,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Lexton,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Main Lead,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Mena Park,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Middle Creek,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Moonambel,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Mount Emu,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Mount Lonarch,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Natte Yallock,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Nerring,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Nowhere Creek,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Percydale,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Raglan,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Rathscar,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Rathscar West,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Skipton,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Snake Valley,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Stockyard Hill,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Stoneleigh,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Tanwood,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Trawalla,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Warrenmang,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Waterloo,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Waubra,PYRENEES,March,"1,390.70",98,"4,924.10",,,347,439,"6,229.60",245,"3,476.70"
Anakie,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Armstrong Creek,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Avalon,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Barwon Heads,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Batesford,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Bell Park,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Bell Post Hill,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Bellarine,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Belmont,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Breakwater,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Breamlea,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Ceres,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Charlemont,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Clifton Springs,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Connewarre,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Corio,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Curlewis,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Drumcondra,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
Drysdale,GREATER GEELONG,March,"2,253.00","5,131","6,203.90",,,"14,129","17,178","7,542.70","8,267","3,630.00"
