Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Gnarwarre,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Jan Juc,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Lorne,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Modewarre,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Moggs Creek,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Moriac,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Mount Duneed,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Mount Moriac,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Paraparap,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Pennyroyal,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Torquay,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Wensleydale,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Winchelsea,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Winchelsea South,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Wurdiboluc,SURF COAST,March,"1,024.10",356,"3,000.50",266,765.2,"1,043","1,303","3,748.50",688,"1,979.20"
Airly,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Alberton,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Alberton West,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Arbuckle,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Balook,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Billabong,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Binginwarri,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Blackwarry,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Boisdale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Briagolong,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Budgee Budgee,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Bundalaguah,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Buragwonduc,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Bushy Park,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Callignee North,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Callignee South,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Calrossie,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Carrajung,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Carrajung Lower,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Carrajung South,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Clydebank,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Cobains,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Coongulla,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Cowa,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Cowwarr,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Crookayan,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Crooked River,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Dargo,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Darriman,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Dawson,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Denison,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Devon North,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Dutson,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Dutson Downs,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
East Sale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Flamingo Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Flynns Creek,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Fulham,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Gelliondale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Giffard,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Giffard West,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Gillum,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Glenfalloch,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Glengarry,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Glenmaggie,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Glomar Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Golden Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Gormandale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Hawkhurst,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Hedley,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Heyfield,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Hiamdale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Hiawatha,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Howitt Plains,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Hunterston,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Jack River,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Kilmany,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Koorool,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Lake Wellington,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Langsborough,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Licola,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Licola North,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Llowalong,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Loch Sport,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Longford,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Macks Creek,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Madalya,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Maffra,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Maffra West Upper,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Manns Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
McLoughlins Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Meerlieu,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Miowera,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Monomak,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Montgomery,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Moornapa,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Moroka,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Munro,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Myrtlebank,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Nambrok,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Nap Nap Marra,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Newry,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Ocean Grange,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Paradise Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Pearsondale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Perry Bridge,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Port Albert,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Reynard,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Riverslea,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Robertsons Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Rosedale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Sale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Sargood,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Seacombe,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Seaspray,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Seaton,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Snake Island,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Staceys Bridge,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Stockdale,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Stradbroke,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Stratford,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Tamboritha,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Tarra Valley,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Tarraville,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
The Heart,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
The Honeysuckles,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Tinamba,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Tinamba West,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Toolome,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Valencia Creek,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Walhalla East,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Willung,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Willung South,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Winnindoo,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Won Wron,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Wongungarra,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Wonyip,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Woodside,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Woodside Beach,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Woodside North,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Woolenook,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Worrowing,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Wrathung,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Wrixon,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Wurruk,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Yangoura,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Yarram,WELLINGTON,March,"3,692.90","1,653","7,562.40","1,385","3,094.20","3,385","4,671","10,435.40","1,919","4,287.20"
Albacutya,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Antwerp,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Broughton,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Dimboola,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Gerang Gerung,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Glenlee,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Jeparit,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Kenmare,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Kiata,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Little Desert,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Lorquon,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Netherby,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Nhill,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Rainbow,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Tarranyurk,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Yanac,HINDMARSH,March,"2,128.00",119,"4,399.10",63,"1,126.60",246,349,"6,241.10",160,"2,861.20"
Albanvale,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Albion,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Ardeer,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Brooklyn,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Cairnlea,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Calder Park,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Deer Park,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Delahey,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Derrimut,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Kealba,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Keilor,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Keilor Downs,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Keilor Lodge,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Keilor North,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Keilor Park,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Kings Park,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
St Albans,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Sunshine,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Sunshine North,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Sunshine West,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Sydenham,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Taylors Lakes,BRIMBANK,March,"2,788.40","5,804","7,437.10","2,921","1,403.30","15,480","20,140","9,675.90","8,336","4,004.90"
Albert Park,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
Balaclava,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
Elwood,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
Middle Park,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
Ripponlea,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
South Melbourne,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
St Kilda,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
St Kilda East,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
St Kilda West,PORT PHILLIP,March,"2,710.10","3,155","8,552.90","1,325","1,138.10","9,957","12,965","11,136.70","6,592","5,662.40"
Allans Flat,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Barnawartha,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Beechworth,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Brimin,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Browns Plains,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Bruarong,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Carlyle,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Charleroi,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Chiltern,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Chiltern Valley,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Cornishtown,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Gooramadda,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Gundowring,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Huon,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Indigo Valley,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Kergunyah,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Kiewa,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Lilliput,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Norong,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Osbornes Flat,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
Rutherglen,INDIGO,March,858.9,145,"2,547.10",134,793.7,430,563,"3,334.90",268,"1,587.50"
