Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Ripponlea,PORT PHILLIP,March,"2,729.20","3,020","9,459.90",,,"10,468","13,427","12,134.00","7,069","6,388.30"
South Melbourne,PORT PHILLIP,March,"2,729.20","3,020","9,459.90",,,"10,468","13,427","12,134.00","7,069","6,388.30"
St Kilda,PORT PHILLIP,March,"2,729.20","3,020","9,459.90",,,"10,468","13,427","12,134.00","7,069","6,388.30"
St Kilda East,PORT PHILLIP,March,"2,729.20","3,020","9,459.90",,,"10,468","13,427","12,134.00","7,069","6,388.30"
St Kilda West,PORT PHILLIP,March,"2,729.20","3,020","9,459.90",,,"10,468","13,427","12,134.00","7,069","6,388.30"
Allans Flat,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Barnawartha,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Beechworth,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Brimin,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Browns Plains,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Bruarong,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Carlyle,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Charleroi,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Chiltern,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Chiltern Valley,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Cornishtown,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Gooramadda,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Gundowring,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Huon,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Indigo Valley,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Kergunyah,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Kiewa,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Lilliput,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Norong,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Osbornes Flat,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Rutherglen,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Sandy Creek,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Staghorn Flat,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Stanley,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Tangambalanga,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Wahgunyah,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Wooragee,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Yackandandah,INDIGO,March,"1,310.20",214,"2,142.90",,,350,441,"2,700.10",187,"1,144.90"
Allansford,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Ayrford,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Ballangeich,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Bessiebelle,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Broadwater,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Caramut,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Chatsworth,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Codrington,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Condah Swamp,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Crossley,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Cudgee,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Darlington,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Dundonnell,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Ellerslie,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Framlingham,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Framlingham East,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Garvoc,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Gerrigerrup,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Grassmere,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Hawkesdale,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Hexham,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Illowa,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Killarney,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Kirkstall,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Knebsworth,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Kolora,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Koroit,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Laang,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Macarthur,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Mailors Flat,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Mepunga,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Mepunga East,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Mepunga West,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Minhamite,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Minjah,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Mortlake,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Nareeb,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Naringal,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Naringal East,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Nirranda,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Nirranda East,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Nirranda South,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Nullawarre,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Nullawarre North,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Orford,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Panmure,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Port Fairy,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Pura Pura,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Purdeet,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Purnim,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Purnim West,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Rosebrook,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Southern Cross,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
St Helens,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Taroon,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Tarrone,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
The Cove,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
The Sisters,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Toolong,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Tower Hill,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Tyrendarra East,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Wangoom,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Warrabkook,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Warrong,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Willatook,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Winslow,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Woolsthorpe,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Woorndoo,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Yambuk,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Yangery,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Yarpturk,MOYNE,March,"1,298.20",218,"2,906.00",,,488,620,"3,692.00",333,"1,983.00"
Allendale,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Basalt,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Blampied,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Broomfield,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Bullarto,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Cabbage Tree,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Campbelltown,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Clunes,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Clydesdale,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Coomoora,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Creswick,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Creswick North,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Daylesford,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Dean,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Denver,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Drummond,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Drummond North,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Dry Diggings,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Eganstown,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Elevated Plains,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Franklinford,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Glengower,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Glenlyon,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Guildford,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Hepburn,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Hepburn Springs,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Kingston,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Kooroocheang,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Langdons Hill,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Lawrence,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Leonards Hill,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Little Hampton,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Lyonville,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Mollongghip,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Mount Beckworth,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Mount Franklin,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Mount Prospect,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Musk,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Musk Vale,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Newbury,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Newlyn,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Newlyn North,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
North Blackwood,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Porcupine Ridge,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Rocklyn,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Sailors Falls,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Sailors Hill,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Shepherds Flat,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Smeaton,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Smokeytown,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Springmount,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Trentham,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Tylden South,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Ullina,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Wheatsheaf,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Yandoit,HEPBURN,March,"1,580.40",247,"4,626.00",,,723,891,"5,700.90",467,"2,988.00"
Allestree,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Bahgallah,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Bolwarra,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Breakaway Creek,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Brimboal,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Cape Bridgewater,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Cashmore,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Casterton,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Condah,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Corndale,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Dartmoor,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Digby,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Drik Drik,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Drumborg,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Dunrobin,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Dutton Way,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Gorae,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Gorae West,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Grassdale,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Greenwald,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Heathmere,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Henty,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Heywood,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Homerton,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Hotspur,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Lake Condah,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Lake Mundi,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Lindsay,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Lyons,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Merino,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Milltown,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Mount Richmond,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Mumbannar,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Myamyn,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Nangeela,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Narrawong,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Nelson,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Paschendale,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Portland,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Portland North,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Portland West,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Sandford,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Strathdownie,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Tahara,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Tahara Bridge,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Tahara West,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Tyrendarra,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Wallacedale,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Wando Bridge,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Wando Vale,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Warrock,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Winnap,GLENELG,March,"3,422.70",674,"7,007.90",,,"1,380","1,698","8,622.80",779,"3,955.90"
Almonds,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Barmah,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Bathumi,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Bearii,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Boomahnoomoonah,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Boosey,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Boweya North,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Bundalong,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Bundalong South,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Burramine,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Burramine South,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Cobram,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Cobram East,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Drumanure,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Esmond,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Invergordon,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Kaarimba,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Katamatite,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Katamatite East,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Katunga,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Koonoomoo,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Kotupna,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Lake Rowan,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Lower Moira,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Marungi,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Muckatah,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Mundoona,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Mywee,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Naring,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Nathalia,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Numurkah,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Peechelba,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Pelluebla,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Picola,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Picola West,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
St James,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Strathmerton,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Telford,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
Tungamah,MOIRA,March,"2,522.60",748,"4,640.50",,,"1,376","1,988","6,704.40",724,"2,441.70"
